0;1;246;43787;2.4668938994999996
1;2;309;43787;2.4668938994999996
2;3;309;43787;2.4668938994999996
3;4;268;43787;2.4668938994999996
4;5;261;43787;2.4668938994999996
5;6;318;43787;2.4668938994999996
6;7;214;43787;2.4668938994999996
7;8;147;43787;2.4668938994999996
8;9;127;43787;2.4668938994999996
9;10;268;43787;2.4668938994999996
10;11;165;43787;2.4668938994999996
11;12;249;43787;2.4668938994999996
12;13;111;43787;2.4668938994999996
13;14;246;43787;2.4668938994999996
14;15;139;43787;2.4668938994999996
15;16;191;43787;2.4668938994999996
16;17;228;43787;2.4668938994999996
17;18;148;43787;2.4668938994999996
18;19;118;43787;2.4668938994999996
19;20;357;43787;2.4668938994999996
20;21;200;43787;2.4668938994999996
21;22;167;43787;2.4668938994999996
22;23;215;43787;2.4668938994999996
23;24;234;43787;2.4668938994999996
24;25;233;43787;2.4668938994999996
25;26;278;43787;2.4668938994999996
26;27;235;43787;2.4668938994999996
27;28;294;43787;2.4668938994999996
28;29;171;43787;2.4668938994999996
29;30;649;43787;2.4668938994999996
30;31;269;43787;2.4668938994999996
31;32;173;43787;2.4668938994999996
32;33;375;43787;2.4668938994999996
33;34;296;43787;2.4668938994999996
34;35;203;43787;2.4668938994999996
35;36;602;43787;2.4668938994999996
36;37;383;43787;2.4668938994999996
37;38;371;43787;2.4668938994999996
38;39;202;43787;2.4668938994999996
39;40;319;43787;2.4668938994999996
40;41;492;43787;2.4668938994999996
41;42;416;43787;2.4668938994999996
42;43;511;43787;2.4668938994999996
43;44;318;43787;2.4668938994999996
44;45;242;43787;2.4668938994999996
45;46;174;43787;2.4668938994999996
46;47;278;43787;2.4668938994999996
47;48;295;43787;2.4668938994999996
48;49;562;43787;2.4668938994999996
49;50;166;43787;2.4668938994999996
50;51;236;43787;2.4668938994999996
51;52;255;43787;2.4668938994999996
52;53;230;43787;2.4668938994999996
53;54;227;43787;2.4668938994999996
54;55;204;43787;2.4668938994999996
55;56;336;43787;2.4668938994999996
56;57;541;43787;2.4668938994999996
57;58;425;43787;2.4668938994999996
58;59;234;43787;2.4668938994999996
59;60;175;43787;2.4668938994999996
60;61;136;43787;2.4668938994999996
61;62;121;43787;2.4668938994999996
62;63;175;43787;2.4668938994999996
63;64;162;43787;2.4668938994999996
64;65;168;43787;2.4668938994999996
65;66;162;43787;2.4668938994999996
66;67;249;43787;2.4668938994999996
67;68;177;43787;2.4668938994999996
68;69;205;43787;2.4668938994999996
69;70;141;43787;2.4668938994999996
70;71;180;43787;2.4668938994999996
71;72;159;43787;2.4668938994999996
72;73;156;43787;2.4668938994999996
73;74;249;43787;2.4668938994999996
74;75;659;43787;2.4668938994999996
75;76;520;43787;2.4668938994999996
76;77;348;43787;2.4668938994999996
77;78;2756;43787;2.4668938994999996
78;79;850;43787;2.4668938994999996
79;80;287;43787;2.4668938994999996
80;81;245;43787;2.4668938994999996
81;82;134;43787;2.4668938994999996
82;83;256;43787;2.4668938994999996
83;84;195;43787;2.4668938994999996
84;85;209;43787;2.4668938994999996
85;86;199;43787;2.4668938994999996
86;87;282;43787;2.4668938994999996
87;88;234;43787;2.4668938994999996
88;89;293;43787;2.4668938994999996
89;90;148;43787;2.4668938994999996
90;91;194;43787;2.4668938994999996
91;92;162;43787;2.4668938994999996
92;93;474;43787;2.4668938994999996
93;94;269;43787;2.4668938994999996
94;95;143;43787;2.4668938994999996
95;96;256;43787;2.4668938994999996
96;97;115;43787;2.4668938994999996
97;98;173;43787;2.4668938994999996
98;99;164;43787;2.4668938994999996
99;100;236;43787;2.4668938994999996
