0;1;483;39515;2.2262158275
1;2;427;48060;2.7076283099999996
2;3;501;56604;3.188984454
3;4;557;65149;3.6703969364999995
4;5;714;73694;4.151809418999999
5;6;656;82239;4.6332219015
6;7;563;90784;5.1146343839999995
7;8;726;99329;5.5960468665
8;9;742;107875;6.077515687499999
9;10;682;116420;6.55892817
10;11;683;124966;7.040396991
11;12;608;133512;7.521865811999999
12;13;627;142058;8.003334633
13;14;531;150604;8.484803454
14;15;818;159150;8.966272274999998
15;16;682;167697;9.4477974345
16;17;646;176243;9.929266255499998
17;18;705;184790;10.410791414999998
18;19;732;193337;10.8923165745
19;20;737;201884;11.373841733999999
20;21;766;210431;11.8553668935
21;22;823;218978;12.336892052999998
22;23;794;227526;12.818473550999999
23;24;911;236073;13.299998710499999
24;25;819;244621;13.7815802085
25;26;789;253169;14.263161706499998
26;27;775;261717;14.744743204499999
27;28;929;270265;15.2263247025
28;29;778;278813;15.707906200499998
29;30;906;287362;16.189544036999997
30;31;935;295910;16.671125534999998
31;32;975;304459;17.1527633715
32;33;961;313008;17.634401208
33;34;700;321557;18.1160390445
34;35;881;330106;18.597676880999998
35;36;877;338655;19.079314717499997
36;37;832;347205;19.5610088925
37;38;839;355754;20.042646728999998
38;39;1009;364304;20.524340904
39;40;1004;372854;21.006035078999997
40;41;1150;381404;21.487729253999998
41;42;1144;389954;21.969423428999995
42;43;1261;398504;22.451117604
43;44;1075;407054;22.932811778999998
44;45;1132;415605;23.414562292499998
45;46;1337;424155;23.8962564675
46;47;1176;432706;24.378006981
47;48;1105;441257;24.8597574945
48;49;1129;449808;25.341508007999998
49;50;1109;458359;25.823258521499998
50;51;1255;466911;26.305065373499996
51;52;1242;475462;26.786815886999996
52;53;1927;484014;27.268622738999998
53;54;2326;492566;27.750429591
54;55;1782;501118;28.232236442999998
55;56;1402;509670;28.714043295
56;57;1388;518222;29.195850146999998
57;58;1259;526774;29.677656999
58;59;1695;535327;30.159520189499997
59;60;1630;543879;30.641327041500002
60;61;1528;552432;31.123190231999995
61;62;1331;560985;31.6050534225
62;63;1523;569538;32.086916613
63;64;1645;578091;32.56877980349999
64;65;1773;586645;33.0506993325
65;66;1757;595198;33.532562522999996
66;67;2007;603752;34.014482052
67;68;1846;612305;34.4963452425
68;69;1890;620859;34.9782647715
69;70;1993;629413;35.460184300499996
70;71;2865;637967;35.9421038295
71;72;1430;646522;36.424079696999996
72;73;1877;655076;36.905999226
73;74;1877;663631;37.387975093499996
74;75;2180;672186;37.869950961
75;76;1684;680740;38.351870489999996
76;77;1624;689295;38.8338463575
77;78;1679;697851;39.31587856349999
78;79;1794;706406;39.797854431
79;80;1715;714961;40.279830298499995
80;81;2109;723517;40.761862504499994
81;82;2381;732073;41.2438947105
82;83;2049;740629;41.7259269165
83;84;1937;749185;42.20795912249999
84;85;1765;757741;42.6899913285
85;86;2040;766297;43.1720235345
86;87;2120;774853;43.65405574049999
87;88;2044;783410;44.13614428499999
88;89;2098;791967;44.618232829499995
89;90;2198;800523;45.1002650355
90;91;3389;809080;45.58235358
91;92;3582;817638;46.064498463
92;93;4235;826195;46.5465870075
93;94;2188;834752;47.028675551999996
94;95;1985;843310;47.51082043499999
95;96;2195;851867;47.992908979499994
96;97;2202;860425;48.4750538625
97;98;2243;868983;48.957198745499994
98;99;2136;877541;49.4393436285
99;100;2364;886100;49.92154485
