0;1;2644;395172;22.263397721999997
1;2;3277;362322;20.412677997
2;3;4254;389472;21.942268272
3;4;4754;416622;23.471858546999997
4;5;4927;443772;25.001448822
5;6;5698;470922;26.531039096999997
6;7;5302;498073;28.0606857105
7;8;5993;525223;29.5902759855
8;9;5773;552373;31.1198662605
9;10;7079;579523;32.6494565355
10;11;10425;606674;34.179103149
11;12;9938;633824;35.708693423999996
12;13;11778;660974;37.238283699
13;14;10498;688124;38.767873974
14;15;13041;715275;40.297520587499996
15;16;12093;742425;41.8271108625
16;17;11607;769575;43.356701137499996
17;18;11516;796726;44.886347750999995
18;19;11373;823876;46.41593802599999
19;20;16537;851026;47.945528301
20;21;16158;878177;49.475174914499995
21;22;18723;905327;51.00476518949999
22;23;18779;932478;52.534411803
23;24;18504;959628;54.064002077999994
24;25;20396;986779;55.59364869149999
25;26;20286;1013929;57.1232389665
26;27;21338;1041080;58.652885579999996
27;28;21557;1068230;60.18247585499999
28;29;22250;1095381;61.7121224685
29;30;22419;1122531;63.2417127435
30;31;25656;1149682;64.771359357
31;32;22589;1176832;66.300949632
32;33;23104;1203983;67.83059624549999
33;34;23265;1231133;69.36018652050001
34;35;25032;1258284;70.88983313399999
35;36;25015;1285435;72.41947974749999
36;37;21465;1312585;73.9490700225
37;38;20262;1339736;75.478716636
38;39;19253;1366887;77.0083632495
39;40;19930;1394037;78.5379535245
40;41;20718;1421188;80.06760013799999
41;42;23261;1448339;81.5972467515
42;43;22277;1475490;83.126893365
43;44;23425;1502640;84.65648363999999
44;45;25259;1529791;86.1861302535
45;46;26015;1556942;87.71577686699999
46;47;26741;1584093;89.2454234805
47;48;27098;1611243;90.7750137555
48;49;26278;1638394;92.304660369
49;50;26360;1665545;93.83430698249998
50;51;28033;1692696;95.36395359599999
51;52;25701;1719847;96.8936002095
52;53;27149;1746998;98.423246823
53;54;30270;1774149;99.95289343649999
54;55;28957;1801300;101.48254005
55;56;31124;1828451;103.0121866635
56;57;32424;1855602;104.541833277
57;58;30646;1882753;106.07147989049999
58;59;32328;1909904;107.60112650399999
59;60;32988;1937055;109.13077311749998
60;61;32436;1964206;110.66041973099999
61;62;33367;1991357;112.1900663445
62;63;35417;2018508;113.719712958
63;64;34841;2045659;115.2493595715
64;65;37001;2072810;116.779006185
65;66;37139;2099961;118.30865279849999
66;67;41278;2127112;119.838299412
67;68;40417;2154263;121.36794602549999
68;69;40403;2181414;122.89759263899998
69;70;39853;2208565;124.42723925249999
70;71;39163;2235717;125.95694220450001
71;72;43543;2262868;127.48658881799999
72;73;45267;2290019;129.01623543149998
73;74;51059;2317170;130.54588204499998
74;75;49507;2344322;132.075584997
75;76;45245;2371473;133.6052316105
76;77;45229;2398624;135.13487822399998
77;78;42507;2425775;136.6645248375
78;79;43420;2452927;138.1942277895
79;80;44275;2480078;139.723874403
80;81;43424;2507229;141.25352101649997
81;82;46146;2534381;142.7832239685
82;83;45465;2561532;144.312870582
83;84;49666;2588683;145.8425171955
84;85;47915;2615835;147.37222014749997
85;86;47582;2642986;148.901866761
86;87;47425;2670138;150.431569713
87;88;52771;2697289;151.9612163265
88;89;53399;2724441;153.49091927849997
89;90;54462;2751592;155.020565892
90;91;56367;2778744;156.550268844
91;92;52039;2805895;158.0799154575
92;93;49850;2833047;159.60961840949997
93;94;66656;2860198;161.139265023
94;95;62860;2887350;162.668967975
95;96;64161;2914501;164.1986145885
96;97;59071;2941653;165.72831754049997
97;98;57778;2968804;167.257964154
98;99;62053;2995956;168.787667106
99;100;57583;3023108;170.317370058
