0;1;28887;60946;3.433606221 
1;2;12140;96459;5.4343553715
2;3;12204;164080;9.24402108
3;4;12204;181157;10.2061136445
4;5;12269;230355;12.977855167499998
5;6;12306;284132;16.007570681999997
6;7;12183;342500;19.29593625
7;8;12293;405471;22.8436279335
8;9;24376;473059;26.6514344715
9;10;12304;545283;30.7204262955
10;11;24305;622159;35.0515048215
11;12;23272;703708;39.645853157999994
12;13;12271;789950;44.504598075
13;14;24351;880910;49.62914803499999
14;15;12324;976612;55.020855162
15;16;23319;1077083;60.6812405955
16;17;24365;1182350;66.61182547499999
17;18;12352;1292445;72.8144126325
18;19;11390;1407398;79.29069222300001
19;20;23409;1527243;86.0425797555
20;21;35398;1652015;93.0720470775
21;22;35524;1781750;100.38112237499999
22;23;12591;1916488;107.97205918799999
23;24;36641;2056267;115.8469983795
24;25;12499;2201131;124.00841884349998
25;26;11508;2351121;132.4586304585
26;27;23531;2506284;141.200281134
27;28;23633;2666667;150.2360187795
28;29;12829;2832317;159.56849130450001
29;30;23928;3003285;169.20057197249997
30;31;11954;3179623;179.1351903855
31;32;24980;3361384;189.37533248399998
32;33;11891;3548624;199.92415322399998
33;34;11887;3741400;210.7848639
34;35;11906;3939770;221.960732145
35;36;24096;4143795;233.45519460749998
36;37;24225;4353536;245.27168793599998
37;38;24172;4569057;257.4138177945
38;39;23116;4790425;269.8853588625
39;40;24085;5017705;282.6899731425
40;41;12020;5250967;295.8316043295
41;42;12125;5490281;309.3141961185
42;43;24157;5735719;323.1418048815
43;44;12151;5987355;337.3185996675
44;45;12177;6245264;351.848805864
45;46;23073;6509524;366.736817874
46;47;24559;6780214;381.98708643899994
47;48;23596;7057414;397.604118639
48;49;25306;7341207;413.5925905695
49;50;24546;7631676;429.95717832599996
50;51;14340;7928907;446.70272701949995
51;52;11659;8232987;463.83413809949997
52;53;22566;8544006;481.3564820309999
53;54;12343;8862054;499.27482927899996
54;55;24329;9187223;517.5943629855
55;56;24767;9519608;536.320435308
56;57;24471;9859304;555.4583984039999
57;58;24495;10206409;575.0137734465
58;59;23424;10561022;594.992137947
59;60;24430;10923244;615.3991820939999
60;61;24622;11293177;636.2406524144999
61;62;12700;11670925;657.5224081125
62;63;11502;12056595;679.2504774075
63;64;11532;12450294;701.430888519
64;65;24517;12852130;724.0697260049999
65;66;12583;13262217;747.1734124545
66;67;12692;13680664;770.7480887639999
67;68;23829;14107589;794.8004028764999
68;69;24083;14543105;819.3367210424999
69;70;24836;14987331;844.3637475434999
70;71;24099;15440386;869.888186661
71;72;12246;15902392;895.916911692
72;73;24481;16373470;922.4567395949999
73;74;12157;16853746;949.514769021
74;75;23341;17343346;977.0980986210001
75;76;11402;17842398;1005.2139397230001
76;77;13445;18351030;1033.8695036549998
77;78;12267;18869375;1063.0722834375
78;79;11436;19397564;1092.829659414
79;80;12640;19935734;1123.149349959
80;81;24744;20484019;1154.0389044315
81;82;24714;21042558;1185.5061538829998
82;83;24714;21611491;1217.5589857035
83;84;11809;22190959;1250.2053436214999
84;85;11933;22781105;1283.4532840425
85;86;24030;23382073;1317.3109197105
86;87;36950;23994010;1351.7865323849999
87;88;33978;24617064;1386.888460164
88;89;11060;25251385;1422.6251538225
89;90;24393;25897125;1459.0051768125
90;91;36084;26554436;1496.0370925859997
91;92;11371;27223473;1533.7296336104998
92;93;47459;27904392;1572.0915886919997
93;94;24478;28597353;1611.1319719904998
94;95;23275;29302515;1650.8597413274997
